1	0.0254342	-0.0492483	0.0260376
1	-0.0363577	-0.00533029	0.0812557
1	-0.0350471	-0.00493588	0.0803549
1	0.0682861	-0.0685441	-0.0122781
1	0.0637851	-0.073372	-0.0104735
1	-0.0350577	-0.003009	0.0800057
1	0.0656602	-0.0743013	-0.00907944
1	-0.0162456	-0.0125599	0.0508609
1	0.0683885	-0.0823399	-0.0130277
1	0.0662847	-0.0488676	-0.00993885
1	0.0596299	0.107582	-0.0022027
1	-0.0463718	-0.00027458	-0.0507378
1	0.0109497	-0.00389803	0.0276862
1	0.0607844	0.106296	0.000467272
1	-0.0484715	0.00111158	-0.075283
1	-0.0341138	-0.00355688	0.0622593
1	0.0630606	0.0962504	-0.00333808
1	-0.0447405	0.00111881	-0.0728996
1	-0.0338613	-0.00113809	0.0171545
1	0.0535285	0.0669372	0.00559345
1	-0.0352032	-0.00260669	0.0712986
1	-0.0365932	-0.00521141	0.0810077
1	-0.0097304	0.0233027	0.0117755
1	-0.0494123	0.000611182	-0.0876785
1	-0.0362876	-0.00135493	0.0335358
1	0.0644457	-0.0641368	-0.0093146
1	-0.0295546	-0.00650567	0.0643359
1	-0.035832	-0.00326095	0.0758353
1	-0.0432088	-0.00278583	0.00186557
1	-0.0323079	-0.00882	0.0765403
1	0.0629261	-0.0739444	-0.00984342
1	-0.0437421	-0.00454848	-0.0768359
1	0.0528462	0.0659556	0.00625008
1	0.0630307	-0.0655414	-0.0112413
1	-0.0370066	-0.00535818	0.0826611
1	-0.0361949	-0.00189575	0.0713715
1	0.0674054	-0.0250455	-0.00625009
1	0.0687327	-0.0458799	-0.0110481
1	-0.0337561	-0.00370441	0.0710455
1	-0.0469287	0.00149226	-0.0709514
1	-0.0407435	-0.00504488	0.0214718
1	-0.0400001	0.00535877	-0.0455391
1	-0.0360497	-0.0056934	0.0778432
1	0.0681867	-0.0721048	-0.00921341
1	-0.0461372	0.0036574	-0.0667828
1	0.0508523	-0.0597903	-0.00110486
1	-0.0347996	-0.00476339	0.0792285
1	-0.0450168	-8.98741e-05	-0.0405371
1	-0.0249881	-0.00894681	0.0506877
1	0.066592	-0.0725387	-0.0106362
1	0.00333611	0.0329232	0.0120905
1	0.0685517	-0.0702307	-0.0112498
1	0.0614114	-0.0613357	-0.010925
1	-0.0456872	-0.000920764	-0.0210946
1	0.0664155	-0.0725959	-0.0105222
1	0.0664762	-0.0722493	-0.0103887
1	0.0601753	0.102147	-0.00399196
1	0.0639664	-0.0667069	-0.00402767
1	-0.0452738	-0.000146944	-0.0297338
1	0.0671383	-0.0631171	-0.0104799
1	0.0682304	-0.0692359	-0.00886944
1	0.0672078	-0.0389052	-0.00964724
1	-0.0292683	-0.00749313	0.0696848
1	-0.0379399	-0.00437445	0.0449937
1	0.0642235	-0.0580307	-0.00657621
1	0.0587767	-0.0551402	-0.00897624
1	-0.0498105	0.00118517	-0.0916092
1	-0.0490605	0.000659722	-0.0862201
1	0.0636643	-0.0612955	-0.00317812
1	0.0639231	-0.0552943	-0.0123311
1	-0.0355971	-0.0037983	0.068561
1	0.0637352	-0.0172031	-0.00715943
1	-0.035294	-0.00601373	0.0736521
1	-0.036497	-0.0057159	0.0619947
1	-0.0461545	0.00212375	-0.082171
1	0.0602639	0.103515	-0.00155769
1	0.0622337	0.103935	-0.000175813
1	-0.0443267	0.00195663	-0.0477601
1	-0.044446	0.00200182	-0.0587781
1	0.0661315	-0.078796	-0.0068183
1	-0.0477152	-0.000394408	-0.0732265
1	-0.0495074	0.000700114	-0.0864237
1	-0.010612	0.0227416	0.00689944
1	0.0647008	-0.0693953	-0.0115138
1	0.0666326	-0.0505709	-0.0119939
1	0.0593541	-0.0552362	-0.00825404
1	-0.0290494	-0.00428531	0.0589532
1	-0.0336762	-0.00406787	0.0612476
1	0.0611495	0.0036093	-0.00367341
1	0.062183	0.00124631	-0.00455708
1	0.0668052	-0.0677517	-0.0129894
1	-0.0503987	0.000798637	-0.0938865
1	-0.0344932	-0.00169034	0.0727181
1	-0.0352973	-0.00718386	0.0809412
1	-0.0350608	-0.00450549	0.0735745
1	-0.0475053	0.000912352	-0.0614752
1	0.0541104	0.0627401	0.00312321
1	-0.0481358	0.00191369	-0.0824521
1	-0.0494913	0.00137034	-0.086424
1	-0.0489804	0.00085198	-0.0834187
1	-0.0439761	-0.00304529	0.0125584
1	-0.0376376	-0.00430924	0.0792285
1	-0.0443311	0.000739427	-0.0307323
1	-0.036424	-0.00686522	0.0850342
1	-0.0487401	8.60885e-05	-0.0816054
1	-0.0363964	-0.0083987	0.0600735
1	-0.0337185	-0.00324789	0.0681951
1	0.0672412	-0.0682028	-0.0111987
1	-0.0349705	-0.00652278	0.0793569
1	-0.0104856	0.0224972	0.0112735
1	-0.0465705	0.0013937	-0.0646567
1	-0.035585	-0.00277979	0.0588696
1	0.016415	0.00803599	-0.0114987
1	-0.0346249	-0.00289817	0.0794096
1	0.0641872	-0.0633923	-0.00122658
1	-0.0347144	-0.00322429	0.0265347
1	-0.0236175	0.00947541	0.0500985
1	-0.0351217	-0.00298247	0.0745069
1	0.0613402	0.107193	-0.00484882
1	-0.0362597	-0.00193465	0.0697326
1	-0.037088	-0.00489356	0.0798387
1	0.0649758	-0.0698546	-0.00926688
1	-0.0437254	0.000740532	-0.0239586
1	0.0608622	0.000527046	-0.00383379
1	0.0671455	-0.0595371	-0.00809384
1	0.0665649	-0.0685704	-0.00976795
1	0.068657	-0.0786323	-0.0100277
1	-0.0457392	0.000489543	-0.0354515
1	-0.0301476	-0.00944672	0.0249572
1	-0.0373524	-0.00522306	0.0833952
1	-0.0361845	-0.00614205	0.0716373
1	-0.0329551	-0.00725002	0.0830538
1	-0.0371693	-0.00429019	0.0791928
1	-0.0336736	-0.00548898	0.0161892
1	-0.0417024	-0.0010999	0.00904008
1	-0.0448363	0.00158217	-0.04749
1	-0.0443139	0.0024684	-0.0564313
1	-0.0120548	0.0246793	-0.00209936
1	0.0657267	-0.0713661	-0.00923306
1	-0.0357766	-0.00537767	0.0834494
1	-0.0450127	0.00207377	-0.062649
1	-0.0453855	0.000897069	-0.0545067
1	-0.0314204	-0.00823305	0.0453731
1	0.0639268	0.112483	-0.00290691
1	-0.0485653	0.000827567	-0.0768077
1	-0.0490963	0.00138721	-0.0823999
1	0.0690445	-0.0757328	-0.00862022
1	0.0685927	-0.0728548	-0.00890706
1	-0.0382038	-0.00172901	0.00251931
1	-0.0383013	-0.00265565	-0.00822078
1	-0.032965	-0.00439552	0.0646142
1	0.0614495	-0.065673	-0.00738227
1	-0.036371	-0.00580165	0.0713609
1	-0.0453745	0.000652866	-0.0557483
1	-0.0467012	0.00146038	-0.0588031
1	-0.0470607	0.00172281	-0.0678939
1	-0.0243748	-0.010099	0.0580703
1	0.0655174	-0.0474303	-0.00841542
1	0.065822	-0.0668144	-0.00983092
1	0.0676133	-0.0705266	-0.0072978
1	-0.0437386	0.00145549	-0.0469213
1	-0.0335308	-0.00493776	0.0690154
1	0.0632917	0.0120708	-0.00545944
1	0.0603949	0.106747	-0.00468458
1	0.0569357	0.0983261	-0.00153701
1	-0.0435278	-0.000761777	-0.0152988
1	-0.0413034	5.83864e-05	-0.0272227
1	-0.0489776	0.000996898	-0.0805611
1	-0.0447405	0.00234045	-0.0579306
1	0.041365	-0.0503728	-0.0153542
1	-0.0438184	0.00086431	-0.0283939
1	-0.0442201	0.000238684	-0.0299297
1	0.0175813	-0.00448047	0.0340891
1	-0.0407645	-0.00274857	0.0314238
1	-0.0330277	-0.00292913	0.0663847
1	-0.0477366	0.00130359	-0.0793338
1	0.0513034	0.0689659	0.000489224
1	-0.0474877	0.0001904	-0.0615501
1	0.0102134	-0.0418999	-0.0491774
1	-0.0454345	0.0018318	-0.0599321
1	-0.0421115	-0.00340541	0.0332694
1	-0.0487601	0.00235764	-0.0784546
1	-0.0473296	0.000617852	-0.0469239
1	-0.0332068	-0.00271761	0.074103
1	-0.024506	-0.0169038	0.0684503
1	-0.0451571	0.00178931	-0.0650425
1	-0.0454792	0.00172374	-0.0622923
1	-0.04635	0.00315774	-0.0634416
1	-0.0489659	0.00135227	-0.0812374
1	-0.0480551	0.00146228	-0.0739646
1	0.0616637	0.0257249	-0.00478128
1	-0.0470415	-0.000519037	-0.0507996
1	-0.0475063	0.000148405	-0.061917
1	0.0658223	-0.0571935	-0.00835383
1	0.0693244	-0.0771873	-0.00901549
1	-0.0451522	0.000412217	-0.042354
1	-0.0414495	0.00445633	-0.0543618
1	-0.0422882	0.00418214	-0.0535594
1	-0.0474738	0.000103106	-0.061395
1	0.0655372	-0.0645303	-0.00807342
1	-0.043322	0.000536032	-0.0181065
1	-0.044483	0.00216011	-0.0515918
1	-0.0299223	-0.00433999	0.0789067
1	-0.0360873	-0.00347449	0.0770082
1	-0.0361644	-0.00390749	0.0734745
1	-0.0494727	0.000995986	-0.083688
1	0.0643856	0.107684	-0.00381973
1	0.0603105	-0.0596313	-0.00255282
1	0.0624364	0.111745	-0.000413646
1	0.063746	-0.0445244	-0.000528471
1	0.0601628	0.102288	-1.67975e-06
1	0.0638739	0.11556	-0.0027081
1	0.0631189	0.111751	-0.00220004
1	0.0630205	0.105857	-0.00397118
1	0.0636655	0.109217	-0.00186837
1	0.0528171	0.0918572	0.00254501
1	0.0629412	0.108469	-0.00261055
1	0.0677454	-0.069843	-0.00907491
1	0.0636941	0.107016	-0.00441646
1	0.0634107	0.108884	-0.00316315
1	0.0385087	0.0937314	0.00811044
1	0.0634354	0.110628	-0.000313205
1	0.0603737	0.00947547	-0.000831091
1	-0.0482091	0.00146191	-0.0752891
1	-0.0461489	0.00140473	-0.0533234
1	-0.0240368	-0.00775575	0.0206615
1	0.0612966	0.107105	-0.00102217
1	0.0666089	-0.0716831	-0.0101144
1	0.0266903	0.0191778	-0.00520683
1	0.0593738	0.104949	-0.00086262
1	-0.045853	0.00132975	-0.0289809
1	0.00225367	0.0361042	0.0224856
1	0.0639768	0.115591	-0.00361593
1	0.0585915	0.104136	-0.00224481
1	-0.0353613	-0.00643822	0.0785754
1	0.0693746	-0.0775337	-0.00938527
1	0.0652134	-0.0685818	-0.0110572
1	-0.0342952	-0.00391378	0.0604094
1	0.0614981	0.10547	-0.00161317
1	-0.0469347	0.00242701	-0.0702048
1	0.0645101	-0.0664183	-0.00922428
1	0.0523946	0.0674453	-0.00253406
1	-0.0362109	-0.00031923	0.0340997
1	0.0635509	0.112665	-0.00270198
1	0.0608318	0.101307	-0.0012065
1	-0.0469728	-0.000342463	-0.045728
1	-0.0485123	0.000751093	-0.0816046
1	-0.0305102	-0.00742161	0.020236
1	-0.0493944	0.000916365	-0.0866081
1	-0.0336445	-0.00761041	0.024442
1	-0.0464759	0.00158937	-0.0693387
1	0.0633909	0.111162	-0.00254252
1	0.062548	0.111924	-0.00315404
1	0.0616162	0.106002	-0.00521054
1	0.0622675	0.106965	-0.00125213
1	-0.0374646	-0.00520441	0.0835667
1	-0.0432759	0.000846157	-0.0167562
1	-0.0361754	-0.00497999	0.0821172
1	0.0440367	0.0911688	-0.00072355
1	-0.0355549	-0.00637498	0.0784848
1	-0.0481962	0.000920576	-0.0847979
1	-0.0342082	-0.00346689	0.0624127
1	-0.0350976	-0.00538731	0.0804278
1	0.0672869	-0.0686246	-0.0138273
1	-0.0417749	-0.00409166	0.0377135
1	-0.0373774	-0.00526094	-0.0279483
1	-0.0345595	-0.00732062	0.0410034
1	-0.035469	-0.00415742	0.0718877
1	-0.0393368	-0.00444424	0.0612477
1	-0.0415633	-0.00212634	0.0344253
1	-0.0358838	-0.00285055	0.0761871
1	-0.0311499	-0.00729385	0.0736436
1	0.06756	-0.0715722	-0.0101865
1	-0.0265647	-0.0094436	0.0688785
1	0.0672366	-0.0702375	-0.0093558
1	0.0594798	-0.0668741	-0.00461967
1	-0.0248474	-0.0110261	0.0625657
1	-0.0292764	-0.00796318	0.0814391
1	-0.0365872	-0.00859838	0.0131448
1	-0.0265714	-0.0101924	0.0653165
1	-0.0345335	-0.00172664	0.0728083
1	0.0672904	-0.0699204	-0.00791214
1	0.0614658	0.106803	-0.00122364
1	-0.0362694	-0.00226723	0.0720171
1	-0.0502623	0.00070404	-0.0928598
1	-0.0099686	0.0230073	0.0116893
1	-0.0465989	-0.00221191	-0.0839354
1	0.0630747	-0.0744104	-0.0115799
1	0.0634948	-0.0654497	-0.0110712
1	0.0666722	-0.0747238	-0.0126698
1	-0.0378318	-0.00537003	-0.0283809
1	-0.0327286	-0.00796976	0.0718507
1	0.0646327	0.119964	-0.00315542
1	-0.0406344	0.00187812	-0.0379921
1	0.0676054	-0.0712084	-0.00867717
1	-0.00275667	0.0277057	0.0130465
1	0.0632503	0.0996008	-0.00381103
1	0.0583278	-0.0525997	-0.00676614
1	-0.0461466	0.000998524	-0.049014
1	-0.0380024	0.000271188	-0.0439603
1	-0.0350211	-0.00574378	0.0734156
1	-0.0451353	-0.000905339	-0.0744875
1	-0.0472565	0.00158076	-0.0703667
1	-0.0454651	-0.00111517	-0.034329
1	-0.0480041	0.00158364	-0.0731506
1	0.0660822	-0.0601743	-0.0124036
1	-0.0425543	0.00167161	-0.034308
1	-0.0278477	-0.000205771	0.0725302
1	0.0639091	-0.0754055	-0.00799926
1	-0.0373608	-0.00515116	0.0834058
1	-0.0439307	0.0033969	-0.0556063
1	-0.0468956	0.00279287	-0.0688142
1	-0.0474322	0.00281578	-0.0756203
1	-0.045816	0.00168834	-0.0422347
1	-0.0462356	0.000849095	-0.0342221
1	0.0682937	-0.061752	-0.00868166
1	-0.0471449	0.00214141	-0.0656851
1	0.0343811	-0.0423836	0.0158278
1	-0.0447505	0.00149666	-0.0522934
1	0.0100259	-0.0374154	0.0355482
1	0.0696269	-0.0718692	-0.0122145
1	0.0655398	-0.0764387	-0.0118511
1	-0.0299511	-0.008462	0.0722546
1	-0.0269163	-0.0101119	0.072185
1	0.0698796	-0.0618851	-0.012978
1	-0.0350177	-0.0048796	0.0193665
1	-0.0123919	-0.018486	0.0550507
1	-0.0277603	-0.0043291	0.0694095
1	0.0612839	-0.0546995	-0.0137316
1	0.0644005	-0.0741465	-0.0144993
1	-0.0199643	-0.0133982	0.00193131
1	-0.0365629	-0.00173555	0.0777733
1	0.0590287	0.0937413	0.000396249
1	-0.0287182	-0.00995298	0.0648489
1	-0.0385636	-0.00265628	0.02393
1	-0.0398568	-0.00563119	0.0577584
1	0.0650096	0.110812	-0.00357488
1	0.0682365	-0.0724149	-0.0097447
1	0.0647625	0.109509	-0.00278381
1	0.0631748	0.116239	-0.0014919
1	0.00682764	0.032938	0.0125861
1	-0.0351228	-0.00702742	0.0808992
1	0.0688387	-0.0783577	-0.0121001
1	0.0608477	0.0293901	-0.00461727
1	-0.0348438	-0.00710051	0.0746024
1	-0.0398887	-0.00368928	0.0214435
1	0.060092	0.109167	-0.00249222
1	-0.0327065	-0.00396154	0.0663921
1	-0.0287785	-0.00774825	0.0679384
1	-0.0394329	-0.000356513	0.00713766
1	-0.00268377	0.0276257	0.0123509
1	-0.00445108	0.0275621	0.00985527
1	-0.049483	0.00182433	-0.0893559
1	-0.0237023	-0.00979496	-0.0544616
1	-0.0369146	-0.00818882	-0.0160295
1	-0.0480171	0.0022073	-0.060995
1	-0.0473204	0.00240739	-0.0764746
1	0.0655919	-0.0650011	-0.0100775
1	-0.045287	0.00242124	-0.0692916
1	0.0677691	-0.0708147	-0.0115884
1	-0.0439315	0.000793196	-0.0359787
1	-0.0495047	0.00144408	-0.0898619
